Date,Product_ID,Product_Name,Category,Supplier,Units_In_Stock,Units_Sold,Reorder_Level,Unit_Cost,Selling_Price,Profit_Margin,Storage_Location,Expiry_Date,Seasonal_Demand,Promotion_Status,Customer_Rating,Return_Rate
2024-02-21,PRD-5073,Action Figure,Toys,Auto Parts Plus,38,19,19,45.26,127.68,64.55,Outdoor Storage,N/A,5,Clearance Sale,3.6,5.4
2024-03-05,PRD-5073,Action Figure,Toys,Auto Parts Plus,65,27,18,45.26,127.68,64.55,Cold Storage,N/A,5,Discount 20%,4.6,4.9
2024-04-19,PRD-5073,Action Figure,Toys,Auto Parts Plus,10,16,4,45.26,127.68,64.55,Outdoor Storage,N/A,5,No Promotion,4.2,4.8
2024-05-21,PRD-5073,Action Figure,Toys,Auto Parts Plus,30,29,15,45.26,127.68,64.55,Warehouse C,N/A,5,No Promotion,4.7,7.0
2024-06-12,PRD-5073,Action Figure,Toys,Auto Parts Plus,52,13,15,45.26,127.68,64.55,Backroom,N/A,5,Buy 2 Get 1,3.7,6.4
2024-07-07,PRD-5073,Action Figure,Toys,Auto Parts Plus,42,20,18,45.26,127.68,64.55,Store Floor,N/A,5,No Promotion,4.8,6.8
2024-01-02,PRD-5074,Building Blocks,Toys,Home Essentials Inc,91,18,27,37.79,81.38,53.56,Store Floor,N/A,5,Clearance Sale,3.1,1.2
2024-02-05,PRD-5074,Building Blocks,Toys,Home Essentials Inc,60,28,21,37.79,81.38,53.56,Outdoor Storage,N/A,5,Clearance Sale,4.1,7.6
2024-03-16,PRD-5074,Building Blocks,Toys,Home Essentials Inc,102,24,33,37.79,81.38,53.56,Warehouse C,N/A,5,Seasonal Sale,3.9,5.0
2024-04-24,PRD-5074,Building Blocks,Toys,Home Essentials Inc,106,10,20,37.79,81.38,53.56,Warehouse A,N/A,5,Clearance Sale,4.5,3.8
2024-05-17,PRD-5074,Building Blocks,Toys,Home Essentials Inc,122,26,41,37.79,81.38,53.56,Cold Storage,N/A,5,No Promotion,3.1,5.6
2024-06-16,PRD-5074,Building Blocks,Toys,Home Essentials Inc,51,30,16,37.79,81.38,53.56,Warehouse C,N/A,5,Buy 2 Get 1,3.8,2.0
2024-07-07,PRD-5074,Building Blocks,Toys,Home Essentials Inc,13,22,10,37.79,81.38,53.56,Cold Storage,N/A,5,Buy 2 Get 1,3.8,3.6
2024-01-10,PRD-5075,Curtains,Home & Garden,Food Source Ltd,111,19,39,244.62,383.72,36.25,Warehouse A,N/A,5,No Promotion,3.7,2.2
2024-02-01,PRD-5075,Curtains,Home & Garden,Food Source Ltd,130,12,40,244.62,383.72,36.25,Warehouse C,N/A,5,Discount 20%,3.2,4.9
2024-03-23,PRD-5075,Curtains,Home & Garden,Food Source Ltd,136,12,46,244.62,383.72,36.25,Warehouse A,N/A,5,No Promotion,4.3,6.7
2024-04-07,PRD-5075,Curtains,Home & Garden,Food Source Ltd,52,13,18,244.62,383.72,36.25,Cold Storage,N/A,7,No Promotion,4.6,4.5
2024-05-19,PRD-5075,Curtains,Home & Garden,Food Source Ltd,80,15,32,244.62,383.72,36.25,Warehouse C,N/A,8,No Promotion,3.3,3.3
2024-05-31,PRD-5075,Curtains,Home & Garden,Food Source Ltd,0,30,7,244.62,383.72,36.25,Warehouse C,N/A,8,No Promotion,3.3,7.4
2024-07-21,PRD-5075,Curtains,Home & Garden,Food Source Ltd,60,26,16,244.62,383.72,36.25,Warehouse C,N/A,7,Clearance Sale,4.0,4.8
2024-01-22,PRD-5076,Magazine,Books,Auto Parts Plus,1,27,7,34.99,59.68,41.37,Store Floor,N/A,5,Seasonal Sale,4.0,4.3
2024-01-31,PRD-5076,Magazine,Books,Auto Parts Plus,71,19,23,34.99,59.68,41.37,Store Floor,N/A,5,No Promotion,4.8,4.8
2024-03-20,PRD-5076,Magazine,Books,Auto Parts Plus,39,20,13,34.99,59.68,41.37,Backroom,N/A,5,No Promotion,4.8,2.4
2024-04-16,PRD-5076,Magazine,Books,Auto Parts Plus,109,11,27,34.99,59.68,41.37,Backroom,N/A,5,Buy 2 Get 1,3.7,7.5
2024-05-04,PRD-5076,Magazine,Books,Auto Parts Plus,0,28,4,34.99,59.68,41.37,Backroom,N/A,5,No Promotion,3.4,2.4
2024-06-22,PRD-5076,Magazine,Books,Auto Parts Plus,60,30,30,34.99,59.68,41.37,Backroom,N/A,5,No Promotion,4.0,4.4
2024-07-23,PRD-5076,Magazine,Books,Auto Parts Plus,26,13,7,34.99,59.68,41.37,Warehouse C,N/A,5,Buy 2 Get 1,3.7,3.3
2024-01-08,PRD-5077,Textbook,Books,Health First,105,13,28,13.01,22.75,42.81,Warehouse C,N/A,5,No Promotion,3.5,2.4
2024-02-13,PRD-5077,Textbook,Books,Health First,35,15,13,13.01,22.75,42.81,Warehouse B,N/A,5,Seasonal Sale,3.5,5.2
2024-03-08,PRD-5077,Textbook,Books,Health First,62,22,19,13.01,22.75,42.81,Backroom,N/A,5,Seasonal Sale,4.6,7.7
2024-04-18,PRD-5077,Textbook,Books,Health First,55,23,20,13.01,22.75,42.81,Store Floor,N/A,5,Buy 2 Get 1,5.0,6.3
2024-05-15,PRD-5077,Textbook,Books,Health First,13,26,6,13.01,22.75,42.81,Warehouse C,N/A,5,Seasonal Sale,3.6,1.7
2024-06-17,PRD-5077,Textbook,Books,Health First,91,22,23,13.01,22.75,42.81,Backroom,N/A,5,BOGO,4.7,2.8
2024-07-22,PRD-5077,Textbook,Books,Health First,58,10,18,13.01,22.75,42.81,Outdoor Storage,N/A,5,Seasonal Sale,3.2,5.9
2024-01-25,PRD-5078,First Aid Kit,Health,Fashion Forward Ltd,157,27,48,60.72,148.18,59.02,Backroom,2024-09-22,5,Discount 20%,3.0,2.5
2024-02-23,PRD-5078,First Aid Kit,Health,Fashion Forward Ltd,418,4,126,60.72,148.18,59.02,Outdoor Storage,2024-05-24,5,Buy 2 Get 1,3.9,1.3
2024-03-24,PRD-5078,First Aid Kit,Health,Fashion Forward Ltd,325,2,112,60.72,148.18,59.02,Cold Storage,2025-11-17,5,No Promotion,3.3,2.4
2024-04-24,PRD-5078,First Aid Kit,Health,Fashion Forward Ltd,209,16,68,60.72,148.18,59.02,Outdoor Storage,2026-04-01,5,Clearance Sale,4.3,2.2
2024-05-24,PRD-5078,First Aid Kit,Health,Fashion Forward Ltd,353,9,110,60.72,148.18,59.02,Backroom,2026-04-07,5,No Promotion,3.6,2.1
2024-05-30,PRD-5078,First Aid Kit,Health,Fashion Forward Ltd,408,10,88,60.72,148.18,59.02,Warehouse A,2024-11-27,5,Seasonal Sale,4.8,1.9
2024-07-23,PRD-5078,First Aid Kit,Health,Fashion Forward Ltd,200,4,63,60.72,148.18,59.02,Store Floor,2025-08-26,5,Seasonal Sale,4.2,2.0
2024-01-01,PRD-5079,Speaker,Electronics,Toy Universe,81,9,18,413.79,724.33,42.87,Backroom,N/A,6,Clearance Sale,4.1,6.0
2024-01-31,PRD-5079,Speaker,Electronics,Toy Universe,41,10,9,413.79,724.33,42.87,Backroom,N/A,9,BOGO,3.9,7.4
2024-03-05,PRD-5079,Speaker,Electronics,Toy Universe,49,4,13,413.79,724.33,42.87,Warehouse A,N/A,5,Seasonal Sale,3.6,11.8
2024-04-05,PRD-5079,Speaker,Electronics,Toy Universe,63,11,25,413.79,724.33,42.87,Warehouse C,N/A,5,BOGO,3.3,9.5
2024-05-11,PRD-5079,Speaker,Electronics,Toy Universe,38,3,6,413.79,724.33,42.87,Outdoor Storage,N/A,5,BOGO,4.7,7.0
2024-06-13,PRD-5079,Speaker,Electronics,Toy Universe,67,20,27,413.79,724.33,42.87,Outdoor Storage,N/A,5,No Promotion,4.0,11.0
2024-07-20,PRD-5079,Speaker,Electronics,Toy Universe,26,3,8,413.79,724.33,42.87,Store Floor,N/A,5,BOGO,4.3,10.9
2024-01-25,PRD-5080,Coffee Maker,Home & Garden,Fashion Forward Ltd,12,9,5,146.7,289.11,49.26,Cold Storage,N/A,5,BOGO,4.6,6.6
2024-02-12,PRD-5080,Coffee Maker,Home & Garden,Fashion Forward Ltd,48,30,21,146.7,289.11,49.26,Warehouse C,N/A,5,No Promotion,3.1,7.8
2024-03-24,PRD-5080,Coffee Maker,Home & Garden,Fashion Forward Ltd,112,23,43,146.7,289.11,49.26,Outdoor Storage,N/A,5,Clearance Sale,3.1,7.0
2024-04-03,PRD-5080,Coffee Maker,Home & Garden,Fashion Forward Ltd,57,23,14,146.7,289.11,49.26,Backroom,N/A,7,Discount 20%,4.5,4.9
2024-05-25,PRD-5080,Coffee Maker,Home & Garden,Fashion Forward Ltd,68,23,19,146.7,289.11,49.26,Warehouse B,N/A,6,No Promotion,4.5,3.7
2024-06-02,PRD-5080,Coffee Maker,Home & Garden,Fashion Forward Ltd,47,12,10,146.7,289.11,49.26,Cold Storage,N/A,8,Seasonal Sale,3.9,7.5
2024-07-11,PRD-5080,Coffee Maker,Home & Garden,Fashion Forward Ltd,47,19,10,146.7,289.11,49.26,Cold Storage,N/A,7,Discount 20%,4.6,7.0
2024-01-06,PRD-5081,Dictionary,Books,Health First,49,28,12,19.48,29.17,33.21,Warehouse A,N/A,5,Seasonal Sale,3.9,6.6
2024-02-22,PRD-5081,Dictionary,Books,Health First,20,11,6,19.48,29.17,33.21,Cold Storage,N/A,5,No Promotion,4.6,2.5
2024-03-19,PRD-5081,Dictionary,Books,Health First,101,16,25,19.48,29.17,33.21,Warehouse A,N/A,5,BOGO,4.6,7.2
2024-04-01,PRD-5081,Dictionary,Books,Health First,53,30,18,19.48,29.17,33.21,Warehouse B,N/A,5,No Promotion,4.5,5.2
2024-05-19,PRD-5081,Dictionary,Books,Health First,92,8,28,19.48,29.17,33.21,Warehouse B,N/A,5,Discount 20%,3.9,3.1
2024-06-10,PRD-5081,Dictionary,Books,Health First,17,17,8,19.48,29.17,33.21,Store Floor,N/A,5,No Promotion,4.3,6.8
2024-07-07,PRD-5081,Dictionary,Books,Health First,41,15,10,19.48,29.17,33.21,Warehouse C,N/A,5,Clearance Sale,3.1,1.6
2024-01-13,PRD-5082,Helmet,Sports,Sports World,130,27,46,102.42,228.94,55.26,Store Floor,N/A,5,No Promotion,3.8,2.7
2024-02-02,PRD-5082,Helmet,Sports,Sports World,84,30,21,102.42,228.94,55.26,Store Floor,N/A,5,Seasonal Sale,4.9,7.2
2024-03-08,PRD-5082,Helmet,Sports,Sports World,83,8,16,102.42,228.94,55.26,Cold Storage,N/A,5,No Promotion,3.8,1.9
2024-04-11,PRD-5082,Helmet,Sports,Sports World,46,17,15,102.42,228.94,55.26,Store Floor,N/A,6,No Promotion,4.5,2.4
2024-05-11,PRD-5082,Helmet,Sports,Sports World,63,24,25,102.42,228.94,55.26,Outdoor Storage,N/A,8,Clearance Sale,3.1,4.0
2024-06-04,PRD-5082,Helmet,Sports,Sports World,38,10,12,102.42,228.94,55.26,Warehouse B,N/A,7,Seasonal Sale,5.0,7.7
2024-07-18,PRD-5082,Helmet,Sports,Sports World,153,28,62,102.42,228.94,55.26,Warehouse A,N/A,8,Discount 20%,4.4,5.0
2024-01-13,PRD-5083,Crackers,Food & Beverages,Home Essentials Inc,9,46,19,19.89,31.54,36.95,Cold Storage,2024-05-13,5,No Promotion,3.4,1.3
2024-02-06,PRD-5083,Crackers,Food & Beverages,Home Essentials Inc,309,15,97,19.89,31.54,36.95,Store Floor,2024-04-06,5,No Promotion,4.8,2.9
2024-03-09,PRD-5083,Crackers,Food & Beverages,Home Essentials Inc,302,41,98,19.89,31.54,36.95,Warehouse A,2024-11-14,5,No Promotion,3.6,1.5
2024-04-25,PRD-5083,Crackers,Food & Beverages,Home Essentials Inc,310,30,58,19.89,31.54,36.95,Store Floor,2024-12-13,5,No Promotion,4.4,1.6
2024-05-07,PRD-5083,Crackers,Food & Beverages,Home Essentials Inc,125,11,34,19.89,31.54,36.95,Warehouse C,2025-05-23,5,No Promotion,3.9,1.1
2024-06-08,PRD-5083,Crackers,Food & Beverages,Home Essentials Inc,306,48,81,19.89,31.54,36.95,Backroom,2026-05-04,5,Discount 20%,4.5,1.0
2024-07-15,PRD-5083,Crackers,Food & Beverages,Home Essentials Inc,434,49,160,19.89,31.54,36.95,Outdoor Storage,2025-10-01,5,No Promotion,3.6,1.1
2024-01-24,PRD-5084,Crackers,Food & Beverages,Food Source Ltd,141,36,57,12.09,22.05,45.18,Warehouse A,2025-10-07,5,No Promotion,4.9,1.2
2024-02-01,PRD-5084,Crackers,Food & Beverages,Food Source Ltd,17,43,10,12.09,22.05,45.18,Store Floor,2026-01-14,5,No Promotion,4.0,1.9
2024-03-02,PRD-5084,Crackers,Food & Beverages,Food Source Ltd,57,17,14,12.09,22.05,45.18,Store Floor,2025-05-27,5,Seasonal Sale,4.4,1.6
2024-04-21,PRD-5084,Crackers,Food & Beverages,Food Source Ltd,62,25,19,12.09,22.05,45.18,Store Floor,2024-07-13,5,No Promotion,3.7,1.5
2024-05-08,PRD-5084,Crackers,Food & Beverages,Food Source Ltd,171,39,54,12.09,22.05,45.18,Warehouse A,2025-04-24,5,Buy 2 Get 1,4.5,1.6
2024-06-06,PRD-5084,Crackers,Food & Beverages,Food Source Ltd,307,42,103,12.09,22.05,45.18,Warehouse B,2026-02-16,5,Seasonal Sale,3.8,1.1
2024-07-05,PRD-5084,Crackers,Food & Beverages,Food Source Ltd,132,48,30,12.09,22.05,45.18,Cold Storage,2025-01-09,5,No Promotion,4.9,2.0
2024-01-18,PRD-5085,Moisturizer,Beauty,Fashion Forward Ltd,100,32,20,70.23,232.18,69.75,Warehouse C,2025-12-14,5,Seasonal Sale,4.2,6.5
2024-02-24,PRD-5085,Moisturizer,Beauty,Fashion Forward Ltd,88,30,30,70.23,232.18,69.75,Warehouse A,2024-06-08,5,Buy 2 Get 1,3.4,1.4
2024-03-26,PRD-5085,Moisturizer,Beauty,Fashion Forward Ltd,51,21,19,70.23,232.18,69.75,Warehouse B,2024-08-02,5,Discount 20%,4.2,2.8
2024-04-25,PRD-5085,Moisturizer,Beauty,Fashion Forward Ltd,89,27,21,70.23,232.18,69.75,Warehouse A,2026-01-21,5,No Promotion,4.7,7.7
2024-05-13,PRD-5085,Moisturizer,Beauty,Fashion Forward Ltd,102,38,22,70.23,232.18,69.75,Outdoor Storage,2026-01-15,5,Clearance Sale,4.8,6.3
2024-06-02,PRD-5085,Moisturizer,Beauty,Fashion Forward Ltd,9,28,9,70.23,232.18,69.75,Cold Storage,2024-09-23,5,No Promotion,3.3,2.1
2024-07-18,PRD-5085,Moisturizer,Beauty,Fashion Forward Ltd,0,49,12,70.23,232.18,69.75,Cold Storage,2025-06-24,5,No Promotion,3.3,2.1
2024-01-03,PRD-5086,Smart Watch,Electronics,Sports World,2,14,2,452.18,709.3,36.25,Warehouse B,N/A,8,Buy 2 Get 1,5.0,4.1
2024-02-16,PRD-5086,Smart Watch,Electronics,Sports World,18,15,10,452.18,709.3,36.25,Cold Storage,N/A,5,No Promotion,4.4,3.9
2024-03-20,PRD-5086,Smart Watch,Electronics,Sports World,73,9,16,452.18,709.3,36.25,Outdoor Storage,N/A,5,No Promotion,3.6,2.8
2024-04-22,PRD-5086,Smart Watch,Electronics,Sports World,68,2,20,452.18,709.3,36.25,Backroom,N/A,5,Seasonal Sale,3.8,6.3
2024-05-23,PRD-5086,Smart Watch,Electronics,Sports World,22,9,4,452.18,709.3,36.25,Warehouse C,N/A,5,No Promotion,3.3,6.5
2024-06-07,PRD-5086,Smart Watch,Electronics,Sports World,85,2,25,452.18,709.3,36.25,Warehouse B,N/A,5,Clearance Sale,4.1,8.3
2024-07-06,PRD-5086,Smart Watch,Electronics,Sports World,28,10,12,452.18,709.3,36.25,Backroom,N/A,5,No Promotion,4.5,8.4
2024-01-10,PRD-5087,Action Figure,Toys,Auto Parts Plus,79,4,12,10.65,23.82,55.3,Warehouse B,N/A,5,BOGO,4.7,2.5
2024-02-18,PRD-5087,Action Figure,Toys,Auto Parts Plus,73,17,23,10.65,23.82,55.3,Warehouse A,N/A,5,Seasonal Sale,3.7,5.8
2024-03-23,PRD-5087,Action Figure,Toys,Auto Parts Plus,93,21,17,10.65,23.82,55.3,Warehouse C,N/A,5,Seasonal Sale,3.9,4.5
2024-04-05,PRD-5087,Action Figure,Toys,Auto Parts Plus,101,8,21,10.65,23.82,55.3,Backroom,N/A,5,Clearance Sale,3.7,6.3
2024-05-13,PRD-5087,Action Figure,Toys,Auto Parts Plus,88,24,19,10.65,23.82,55.3,Warehouse A,N/A,5,Seasonal Sale,3.0,5.2
2024-05-30,PRD-5087,Action Figure,Toys,Auto Parts Plus,29,28,17,10.65,23.82,55.3,Warehouse B,N/A,5,Discount 20%,4.2,3.0
2024-06-30,PRD-5087,Action Figure,Toys,Auto Parts Plus,72,13,28,10.65,23.82,55.3,Warehouse B,N/A,5,No Promotion,4.4,3.7
2024-01-17,PRD-5088,Coffee Maker,Home & Garden,Home Essentials Inc,130,9,23,99.28,178.63,44.42,Warehouse C,N/A,5,No Promotion,4.7,7.4
2024-02-25,PRD-5088,Coffee Maker,Home & Garden,Home Essentials Inc,71,18,30,99.28,178.63,44.42,Backroom,N/A,5,Discount 20%,4.8,1.4
2024-03-21,PRD-5088,Coffee Maker,Home & Garden,Home Essentials Inc,0,20,5,99.28,178.63,44.42,Warehouse C,N/A,5,Discount 20%,4.9,7.4
2024-04-16,PRD-5088,Coffee Maker,Home & Garden,Home Essentials Inc,37,9,8,99.28,178.63,44.42,Warehouse C,N/A,8,BOGO,4.7,5.8
2024-05-12,PRD-5088,Coffee Maker,Home & Garden,Home Essentials Inc,106,11,21,99.28,178.63,44.42,Store Floor,N/A,7,Buy 2 Get 1,3.0,6.2
2024-06-10,PRD-5088,Coffee Maker,Home & Garden,Home Essentials Inc,14,26,7,99.28,178.63,44.42,Cold Storage,N/A,6,Clearance Sale,3.2,1.5
2024-07-03,PRD-5088,Coffee Maker,Home & Garden,Home Essentials Inc,49,13,14,99.28,178.63,44.42,Backroom,N/A,6,No Promotion,3.0,7.2
2024-01-09,PRD-5089,Crackers,Food & Beverages,Food Source Ltd,13,40,16,3.23,5.95,45.68,Cold Storage,2024-06-09,5,Seasonal Sale,3.7,1.6
2024-02-06,PRD-5089,Crackers,Food & Beverages,Food Source Ltd,186,32,63,3.23,5.95,45.68,Backroom,2025-12-16,5,Clearance Sale,3.2,2.5
2024-03-02,PRD-5089,Crackers,Food & Beverages,Food Source Ltd,423,13,127,3.23,5.95,45.68,Warehouse C,2026-02-13,5,Buy 2 Get 1,4.6,1.4
2024-04-14,PRD-5089,Crackers,Food & Beverages,Food Source Ltd,275,20,60,3.23,5.95,45.68,Warehouse A,2024-10-01,5,No Promotion,3.8,1.7
2024-05-03,PRD-5089,Crackers,Food & Beverages,Food Source Ltd,74,13,28,3.23,5.95,45.68,Warehouse C,2026-02-05,5,Discount 20%,3.3,2.3
2024-06-08,PRD-5089,Crackers,Food & Beverages,Food Source Ltd,42,49,17,3.23,5.95,45.68,Warehouse B,2024-12-27,5,Clearance Sale,4.9,0.7
2024-07-06,PRD-5089,Crackers,Food & Beverages,Food Source Ltd,86,29,37,3.23,5.95,45.68,Warehouse A,2025-07-08,5,Discount 20%,4.2,2.2
2024-01-04,PRD-5090,Lamp,Home & Garden,Sports World,98,26,30,45.94,109.53,58.05,Backroom,N/A,5,No Promotion,3.7,6.7
2024-02-21,PRD-5090,Lamp,Home & Garden,Sports World,100,7,37,45.94,109.53,58.05,Backroom,N/A,5,No Promotion,3.3,4.3
2024-03-23,PRD-5090,Lamp,Home & Garden,Sports World,60,13,13,45.94,109.53,58.05,Cold Storage,N/A,5,No Promotion,4.5,4.6
2024-04-22,PRD-5090,Lamp,Home & Garden,Sports World,111,18,27,45.94,109.53,58.05,Outdoor Storage,N/A,8,BOGO,4.1,5.3
2024-05-24,PRD-5090,Lamp,Home & Garden,Sports World,72,29,17,45.94,109.53,58.05,Store Floor,N/A,7,Seasonal Sale,3.5,4.7
2024-06-11,PRD-5090,Lamp,Home & Garden,Sports World,84,9,21,45.94,109.53,58.05,Warehouse C,N/A,7,Discount 20%,4.5,5.5
2024-07-07,PRD-5090,Lamp,Home & Garden,Sports World,113,8,19,45.94,109.53,58.05,Store Floor,N/A,8,Seasonal Sale,4.3,7.6
2024-01-26,PRD-5091,Seat Cover,Automotive,Home Essentials Inc,32,5,6,122.47,214.15,42.81,Warehouse A,N/A,5,BOGO,4.6,3.9
2024-02-16,PRD-5091,Seat Cover,Automotive,Home Essentials Inc,23,3,5,122.47,214.15,42.81,Warehouse A,N/A,5,No Promotion,3.3,5.3
2024-03-04,PRD-5091,Seat Cover,Automotive,Home Essentials Inc,44,5,10,122.47,214.15,42.81,Backroom,N/A,5,Buy 2 Get 1,4.9,5.7
2024-04-07,PRD-5091,Seat Cover,Automotive,Home Essentials Inc,66,5,15,122.47,214.15,42.81,Warehouse C,N/A,5,No Promotion,4.3,2.3
2024-05-09,PRD-5091,Seat Cover,Automotive,Home Essentials Inc,38,1,7,122.47,214.15,42.81,Store Floor,N/A,5,Buy 2 Get 1,4.4,4.4
2024-06-05,PRD-5091,Seat Cover,Automotive,Home Essentials Inc,77,19,25,122.47,214.15,42.81,Warehouse B,N/A,5,BOGO,4.7,7.9
2024-07-05,PRD-5091,Seat Cover,Automotive,Home Essentials Inc,31,2,11,122.47,214.15,42.81,Warehouse B,N/A,5,No Promotion,4.8,6.5
2024-01-21,PRD-5092,Air Freshener,Automotive,TechSupply Co,89,7,30,116.72,219.67,46.87,Warehouse B,N/A,5,No Promotion,3.3,1.6
2024-02-23,PRD-5092,Air Freshener,Automotive,TechSupply Co,71,7,22,116.72,219.67,46.87,Warehouse A,N/A,5,Discount 20%,4.6,4.0
2024-03-13,PRD-5092,Air Freshener,Automotive,TechSupply Co,26,4,7,116.72,219.67,46.87,Cold Storage,N/A,5,No Promotion,4.0,1.7
2024-04-09,PRD-5092,Air Freshener,Automotive,TechSupply Co,27,19,7,116.72,219.67,46.87,Outdoor Storage,N/A,5,No Promotion,3.2,3.1
2024-05-05,PRD-5092,Air Freshener,Automotive,TechSupply Co,36,11,15,116.72,219.67,46.87,Backroom,N/A,5,Buy 2 Get 1,4.3,7.6
2024-05-31,PRD-5092,Air Freshener,Automotive,TechSupply Co,50,15,18,116.72,219.67,46.87,Cold Storage,N/A,5,Discount 20%,4.3,7.1
2024-07-22,PRD-5092,Air Freshener,Automotive,TechSupply Co,4,13,5,116.72,219.67,46.87,Warehouse C,N/A,5,Discount 20%,3.2,2.6
2024-01-10,PRD-5093,T-Shirt,Clothing,Fashion Forward Ltd,89,3,14,99.89,232.83,57.1,Warehouse A,N/A,9,Discount 20%,4.2,8.8
2024-02-13,PRD-5093,T-Shirt,Clothing,Fashion Forward Ltd,186,5,53,99.89,232.83,57.1,Store Floor,N/A,5,No Promotion,4.5,5.2
2024-03-01,PRD-5093,T-Shirt,Clothing,Fashion Forward Ltd,143,28,58,99.89,232.83,57.1,Warehouse B,N/A,5,No Promotion,3.9,2.4
2024-04-19,PRD-5093,T-Shirt,Clothing,Fashion Forward Ltd,76,24,30,99.89,232.83,57.1,Warehouse B,N/A,5,Buy 2 Get 1,4.2,7.2
2024-05-13,PRD-5093,T-Shirt,Clothing,Fashion Forward Ltd,30,5,8,99.89,232.83,57.1,Store Floor,N/A,5,No Promotion,4.3,9.5
2024-06-16,PRD-5093,T-Shirt,Clothing,Fashion Forward Ltd,158,9,51,99.89,232.83,57.1,Store Floor,N/A,5,Discount 20%,3.3,3.1
2024-07-13,PRD-5093,T-Shirt,Clothing,Fashion Forward Ltd,83,21,19,99.89,232.83,57.1,Store Floor,N/A,5,BOGO,4.4,7.9
2024-01-17,PRD-5094,Novel,Books,Beauty Brands,142,7,51,6.83,13.6,49.81,Store Floor,N/A,5,Buy 2 Get 1,4.4,1.4
2024-02-24,PRD-5094,Novel,Books,Beauty Brands,75,7,19,6.83,13.6,49.81,Warehouse A,N/A,5,No Promotion,3.9,7.9
2024-03-08,PRD-5094,Novel,Books,Beauty Brands,85,12,18,6.83,13.6,49.81,Store Floor,N/A,5,No Promotion,4.9,6.2
2024-04-20,PRD-5094,Novel,Books,Beauty Brands,92,18,19,6.83,13.6,49.81,Store Floor,N/A,5,No Promotion,5.0,8.0
2024-05-24,PRD-5094,Novel,Books,Beauty Brands,26,26,7,6.83,13.6,49.81,Store Floor,N/A,5,No Promotion,4.6,3.0
2024-06-12,PRD-5094,Novel,Books,Beauty Brands,61,30,19,6.83,13.6,49.81,Backroom,N/A,5,BOGO,3.7,2.3
2024-06-30,PRD-5094,Novel,Books,Beauty Brands,50,18,11,6.83,13.6,49.81,Store Floor,N/A,5,Clearance Sale,3.2,3.8
2024-01-04,PRD-5095,Novel,Books,Toy Universe,42,22,19,47.29,92.46,48.85,Store Floor,N/A,5,Discount 20%,4.9,2.3
2024-02-04,PRD-5095,Novel,Books,Toy Universe,17,30,9,47.29,92.46,48.85,Store Floor,N/A,5,No Promotion,4.4,1.1
2024-03-15,PRD-5095,Novel,Books,Toy Universe,12,13,7,47.29,92.46,48.85,Warehouse C,N/A,5,Clearance Sale,4.4,4.6
2024-04-08,PRD-5095,Novel,Books,Toy Universe,88,10,16,47.29,92.46,48.85,Outdoor Storage,N/A,5,No Promotion,3.4,3.6
2024-05-24,PRD-5095,Novel,Books,Toy Universe,93,14,36,47.29,92.46,48.85,Warehouse C,N/A,5,No Promotion,3.7,3.5
2024-06-05,PRD-5095,Novel,Books,Toy Universe,0,30,6,47.29,92.46,48.85,Outdoor Storage,N/A,5,Buy 2 Get 1,4.7,6.9
2024-07-21,PRD-5095,Novel,Books,Toy Universe,95,21,38,47.29,92.46,48.85,Warehouse C,N/A,5,Seasonal Sale,3.0,1.8
2024-01-11,PRD-5096,Puzzle,Toys,Auto Parts Plus,40,13,11,41.19,91.58,55.02,Backroom,N/A,5,No Promotion,3.8,1.4
2024-02-10,PRD-5096,Puzzle,Toys,Auto Parts Plus,86,27,22,41.19,91.58,55.02,Cold Storage,N/A,5,Clearance Sale,3.7,3.7
2024-03-03,PRD-5096,Puzzle,Toys,Auto Parts Plus,11,16,9,41.19,91.58,55.02,Outdoor Storage,N/A,5,No Promotion,3.7,1.4
2024-04-20,PRD-5096,Puzzle,Toys,Auto Parts Plus,28,3,9,41.19,91.58,55.02,Store Floor,N/A,5,No Promotion,4.8,7.2
2024-05-05,PRD-5096,Puzzle,Toys,Auto Parts Plus,30,29,15,41.19,91.58,55.02,Warehouse A,N/A,5,Seasonal Sale,4.0,8.0
2024-06-08,PRD-5096,Puzzle,Toys,Auto Parts Plus,141,5,43,41.19,91.58,55.02,Outdoor Storage,N/A,5,Seasonal Sale,4.1,7.8
2024-07-01,PRD-5096,Puzzle,Toys,Auto Parts Plus,104,25,26,41.19,91.58,55.02,Warehouse C,N/A,5,BOGO,4.7,2.1
2024-01-13,PRD-5097,Sweater,Clothing,Health First,120,18,30,75.07,219.17,65.75,Backroom,N/A,6,Discount 20%,3.9,4.3
2024-02-21,PRD-5097,Sweater,Clothing,Health First,17,10,9,75.07,219.17,65.75,Store Floor,N/A,5,BOGO,4.5,2.1
2024-03-14,PRD-5097,Sweater,Clothing,Health First,44,13,12,75.07,219.17,65.75,Warehouse C,N/A,5,Buy 2 Get 1,4.9,4.1
2024-04-07,PRD-5097,Sweater,Clothing,Health First,110,5,32,75.07,219.17,65.75,Backroom,N/A,5,Discount 20%,3.5,11.3
2024-05-14,PRD-5097,Sweater,Clothing,Health First,160,23,32,75.07,219.17,65.75,Outdoor Storage,N/A,5,No Promotion,3.7,6.7
2024-06-08,PRD-5097,Sweater,Clothing,Health First,38,15,17,75.07,219.17,65.75,Warehouse A,N/A,5,Discount 20%,4.6,5.6
